text,true_labels,predicted_labels,false_positives,false_negatives,true_positives,probabilities
[TITRE] Excel pour les Data analysts / Data scientists - Coaching personnalisé | [SECTEUR] Numérique & Informatique | [ORGANISME] Les Erudits | [CERTIFICATION] RS | [NIVEAU] nan | [ROME] nan | [TAGS] ,"['Automatisation', 'Data Science']","['Data Engineering', 'Data Science', 'Machine Learning', 'Python']","['Data Engineering', 'Machine Learning', 'Python']",['Automatisation'],['Data Science'],"{'Automatisation': 0.5134, 'Big Data': 0.5749, 'Computer Vision': 0.5045, 'Data Engineering': 0.5425, 'Data Science': 0.6059, 'Deep Learning': 0.5411, 'Ethique IA & RGPD': 0.4127, 'Gestion de projet IA': 0.414, 'IA Generative': 0.4075, 'LangChain / Agents RAG': 0.4297, 'Machine Learning': 0.5647, 'MLOps / Deploiement': 0.4652, 'NLP / Traitement du langage': 0.4765, 'No-code / Low-code': 0.4163, 'Prompt Engineering': 0.388, 'Python': 0.5787, 'Reinforcement Learning': 0.4427, 'Series temporelles': 0.4765, 'SQL / Data Engineering': 0.5142, 'Visualisation': 0.5218}"
[TITRE] [ITM119] - Pratiquer l'IA générative | [SECTEUR] Numérique & Informatique | [ORGANISME] DEMOS | [CERTIFICATION] RS | [NIVEAU] nan | [ROME] nan | [TAGS] Deep-Learning | IA-Générative | RS,"['Deep Learning', 'IA Generative', 'Machine Learning']",['Machine Learning'],[],"['Deep Learning', 'IA Generative']",['Machine Learning'],"{'Automatisation': 0.4795, 'Big Data': 0.5138, 'Computer Vision': 0.4867, 'Data Engineering': 0.4627, 'Data Science': 0.4986, 'Deep Learning': 0.5938, 'Ethique IA & RGPD': 0.4628, 'Gestion de projet IA': 0.4352, 'IA Generative': 0.4617, 'LangChain / Agents RAG': 0.392, 'Machine Learning': 0.5633, 'MLOps / Deploiement': 0.4296, 'NLP / Traitement du langage': 0.4395, 'No-code / Low-code': 0.393, 'Prompt Engineering': 0.4115, 'Python': 0.4969, 'Reinforcement Learning': 0.4866, 'Series temporelles': 0.3975, 'SQL / Data Engineering': 0.4115, 'Visualisation': 0.4148}"
[TITRE] Développeur en intelligence artificielle - GRETA DE BESANCON | [SECTEUR] Numérique & Informatique | [ORGANISME] LYCEE POLYVALENT JULES HAAG | [CERTIFICATION] RNCP | [NIVEAU] BAC+3 ou 4 : licen,"['Data Science', 'Ethique IA & RGPD', 'Machine Learning']",[],[],"['Data Science', 'Ethique IA & RGPD', 'Machine Learning']",[],"{'Automatisation': 0.45, 'Big Data': 0.5119, 'Computer Vision': 0.4413, 'Data Engineering': 0.4579, 'Data Science': 0.4905, 'Deep Learning': 0.5734, 'Ethique IA & RGPD': 0.5304, 'Gestion de projet IA': 0.4854, 'IA Generative': 0.4624, 'LangChain / Agents RAG': 0.3892, 'Machine Learning': 0.5349, 'MLOps / Deploiement': 0.4352, 'NLP / Traitement du langage': 0.4088, 'No-code / Low-code': 0.387, 'Prompt Engineering': 0.4254, 'Python': 0.449, 'Reinforcement Learning': 0.4537, 'Series temporelles': 0.3695, 'SQL / Data Engineering': 0.3922, 'Visualisation': 0.4086}"
"[TITRE] Manager de projet intelligence artificielle | [SECTEUR] Numérique & Informatique | [ORGANISME] INSTITUT MINES TELECOM | [CERTIFICATION] RNCP | [NIVEAU] BAC+5 : grade master, DEA, DESS, ingénie","['Ethique IA & RGPD', 'Gestion de projet IA', 'MLOps / Deploiement', 'NLP / Traitement du langage']",[],[],"['Ethique IA & RGPD', 'Gestion de projet IA', 'MLOps / Deploiement', 'NLP / Traitement du langage']",[],"{'Automatisation': 0.4325, 'Big Data': 0.4361, 'Computer Vision': 0.3276, 'Data Engineering': 0.4538, 'Data Science': 0.4449, 'Deep Learning': 0.4469, 'Ethique IA & RGPD': 0.5491, 'Gestion de projet IA': 0.5958, 'IA Generative': 0.567, 'LangChain / Agents RAG': 0.3843, 'Machine Learning': 0.4219, 'MLOps / Deploiement': 0.4551, 'NLP / Traitement du langage': 0.3869, 'No-code / Low-code': 0.46, 'Prompt Engineering': 0.4954, 'Python': 0.3636, 'Reinforcement Learning': 0.3617, 'Series temporelles': 0.3521, 'SQL / Data Engineering': 0.3414, 'Visualisation': 0.3848}"
"[TITRE] Data Analyst IA | [SECTEUR] Numérique & Informatique | [ORGANISME] DATA SUITS | [CERTIFICATION] RNCP | [NIVEAU] BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) | [ROME] M1805 | [TAGS] RNCP","['Data Science', 'SQL / Data Engineering', 'Visualisation']","['Big Data', 'Data Engineering', 'Data Science', 'Machine Learning', 'Python', 'SQL / Data Engineering', 'Visualisation']","['Big Data', 'Data Engineering', 'Machine Learning', 'Python']",[],"['Data Science', 'SQL / Data Engineering', 'Visualisation']","{'Automatisation': 0.4595, 'Big Data': 0.6253, 'Computer Vision': 0.5375, 'Data Engineering': 0.5741, 'Data Science': 0.6443, 'Deep Learning': 0.5524, 'Ethique IA & RGPD': 0.3886, 'Gestion de projet IA': 0.3858, 'IA Generative': 0.3847, 'LangChain / Agents RAG': 0.471, 'Machine Learning': 0.5895, 'MLOps / Deploiement': 0.4891, 'NLP / Traitement du langage': 0.4859, 'No-code / Low-code': 0.4433, 'Prompt Engineering': 0.3942, 'Python': 0.6053, 'Reinforcement Learning': 0.4703, 'Series temporelles': 0.5072, 'SQL / Data Engineering': 0.5961, 'Visualisation': 0.585}"
[TITRE] Maîtriser l'intelligence artificielle pour automatiser et développer son activité professionnelle | [SECTEUR] Numérique & Informatique | [ORGANISME] E-PETITPAS.PRO | [CERTIFICATION] RNCP | [NI,"['Automatisation', 'Ethique IA & RGPD', 'IA Generative']","['Ethique IA & RGPD', 'IA Generative']",[],['Automatisation'],"['Ethique IA & RGPD', 'IA Generative']","{'Automatisation': 0.4953, 'Big Data': 0.3637, 'Computer Vision': 0.3455, 'Data Engineering': 0.3923, 'Data Science': 0.3695, 'Deep Learning': 0.4193, 'Ethique IA & RGPD': 0.6114, 'Gestion de projet IA': 0.5949, 'IA Generative': 0.6151, 'LangChain / Agents RAG': 0.4026, 'Machine Learning': 0.3951, 'MLOps / Deploiement': 0.4081, 'NLP / Traitement du langage': 0.3973, 'No-code / Low-code': 0.4771, 'Prompt Engineering': 0.5674, 'Python': 0.3757, 'Reinforcement Learning': 0.3503, 'Series temporelles': 0.358, 'SQL / Data Engineering': 0.3456, 'Visualisation': 0.374}"
[TITRE] Maîtriser l'IA générative pour la conception de contenus pédagogiques et marketing – MSCPF | [SECTEUR] Numérique & Informatique | [ORGANISME] MANAGER'SOLUTION | [CERTIFICATION] RS | [NIVEAU] n,"['Ethique IA & RGPD', 'Gestion de projet IA', 'IA Generative', 'LangChain / Agents RAG']",['Prompt Engineering'],['Prompt Engineering'],"['Ethique IA & RGPD', 'Gestion de projet IA', 'IA Generative', 'LangChain / Agents RAG']",[],"{'Automatisation': 0.492, 'Big Data': 0.3794, 'Computer Vision': 0.3543, 'Data Engineering': 0.4057, 'Data Science': 0.3853, 'Deep Learning': 0.4265, 'Ethique IA & RGPD': 0.584, 'Gestion de projet IA': 0.5995, 'IA Generative': 0.5953, 'LangChain / Agents RAG': 0.4483, 'Machine Learning': 0.4037, 'MLOps / Deploiement': 0.4245, 'NLP / Traitement du langage': 0.4124, 'No-code / Low-code': 0.4773, 'Prompt Engineering': 0.5744, 'Python': 0.386, 'Reinforcement Learning': 0.3644, 'Series temporelles': 0.377, 'SQL / Data Engineering': 0.3457, 'Visualisation': 0.3816}"
"[TITRE] Développeur Python IA : Intégrer l'IA (Claude, ChatGPT, ...) dans des Applications Web Sécurisées | [SECTEUR] Numérique & Informatique | [ORGANISME] NGN FORMATION PRODUCTION | [CERTIFICATION] ","['IA Generative', 'Python', 'SQL / Data Engineering']",['Python'],[],"['IA Generative', 'SQL / Data Engineering']",['Python'],"{'Automatisation': 0.51, 'Big Data': 0.4779, 'Computer Vision': 0.4556, 'Data Engineering': 0.4792, 'Data Science': 0.4978, 'Deep Learning': 0.4891, 'Ethique IA & RGPD': 0.474, 'Gestion de projet IA': 0.469, 'IA Generative': 0.5002, 'LangChain / Agents RAG': 0.463, 'Machine Learning': 0.5063, 'MLOps / Deploiement': 0.4287, 'NLP / Traitement du langage': 0.4456, 'No-code / Low-code': 0.4817, 'Prompt Engineering': 0.4637, 'Python': 0.5757, 'Reinforcement Learning': 0.3893, 'Series temporelles': 0.4335, 'SQL / Data Engineering': 0.5033, 'Visualisation': 0.4918}"
[TITRE] Intégrer l'intelligence artificielle (IA) dans les pratiques en Ressources Humaines | [SECTEUR] Ressources Humaines | [ORGANISME] VISIPLUS | [CERTIFICATION] RS | [NIVEAU] nan | [ROME] nan | [T,['Automatisation'],"['Automatisation', 'IA Generative']",['IA Generative'],[],['Automatisation'],"{'Automatisation': 0.5459, 'Big Data': 0.3747, 'Computer Vision': 0.348, 'Data Engineering': 0.4016, 'Data Science': 0.3907, 'Deep Learning': 0.4155, 'Ethique IA & RGPD': 0.5668, 'Gestion de projet IA': 0.5699, 'IA Generative': 0.6004, 'LangChain / Agents RAG': 0.3801, 'Machine Learning': 0.4031, 'MLOps / Deploiement': 0.4043, 'NLP / Traitement du langage': 0.3962, 'No-code / Low-code': 0.4709, 'Prompt Engineering': 0.5312, 'Python': 0.4038, 'Reinforcement Learning': 0.3469, 'Series temporelles': 0.3527, 'SQL / Data Engineering': 0.3414, 'Visualisation': 0.3706}"
[TITRE] PRODUIRE ET RÉVISER DU CONTENU MULTIMÉDIA AVEC L'IA GÉNÉRATIVE | [SECTEUR] Numérique & Informatique | [ORGANISME] F3DF | [CERTIFICATION] RS | [NIVEAU] nan | [ROME] nan | [TAGS] IA-Générative |,"['Automatisation', 'IA Generative', 'Prompt Engineering']","['IA Generative', 'Prompt Engineering']",[],['Automatisation'],"['IA Generative', 'Prompt Engineering']","{'Automatisation': 0.4835, 'Big Data': 0.3773, 'Computer Vision': 0.3585, 'Data Engineering': 0.4171, 'Data Science': 0.3906, 'Deep Learning': 0.4216, 'Ethique IA & RGPD': 0.5819, 'Gestion de projet IA': 0.594, 'IA Generative': 0.6257, 'LangChain / Agents RAG': 0.4093, 'Machine Learning': 0.3969, 'MLOps / Deploiement': 0.4118, 'NLP / Traitement du langage': 0.4046, 'No-code / Low-code': 0.5245, 'Prompt Engineering': 0.6506, 'Python': 0.3782, 'Reinforcement Learning': 0.37, 'Series temporelles': 0.3824, 'SQL / Data Engineering': 0.3863, 'Visualisation': 0.4117}"
[TITRE] Former avec l'IA de façon efficace et responsable - Produire et réviser du contenu professionnel multimédia en utilisant l'Intelligence Artificielle G | [SECTEUR] Numérique & Informatique | [O,"['Ethique IA & RGPD', 'Gestion de projet IA', 'IA Generative', 'Machine Learning']","['Ethique IA & RGPD', 'Gestion de projet IA', 'IA Generative', 'Prompt Engineering']",['Prompt Engineering'],['Machine Learning'],"['Ethique IA & RGPD', 'Gestion de projet IA', 'IA Generative']","{'Automatisation': 0.4864, 'Big Data': 0.3656, 'Computer Vision': 0.3416, 'Data Engineering': 0.3971, 'Data Science': 0.3752, 'Deep Learning': 0.4111, 'Ethique IA & RGPD': 0.5939, 'Gestion de projet IA': 0.6121, 'IA Generative': 0.6235, 'LangChain / Agents RAG': 0.3912, 'Machine Learning': 0.3917, 'MLOps / Deploiement': 0.4017, 'NLP / Traitement du langage': 0.3923, 'No-code / Low-code': 0.492, 'Prompt Engineering': 0.5871, 'Python': 0.3686, 'Reinforcement Learning': 0.346, 'Series temporelles': 0.3569, 'SQL / Data Engineering': 0.3411, 'Visualisation': 0.3756}"
[TITRE] Master 1 Mathématiques Appliquées et statistique - Modélisation statistique et stochastique | [SECTEUR] Numérique & Informatique | [ORGANISME] UNIVERSITE DE BORDEAUX | [CERTIFICATION] RNCP | [,['Data Science'],"['Big Data', 'Data Engineering', 'Data Science']","['Big Data', 'Data Engineering']",[],['Data Science'],"{'Automatisation': 0.4124, 'Big Data': 0.6482, 'Computer Vision': 0.4623, 'Data Engineering': 0.5804, 'Data Science': 0.6629, 'Deep Learning': 0.5352, 'Ethique IA & RGPD': 0.4011, 'Gestion de projet IA': 0.4173, 'IA Generative': 0.4022, 'LangChain / Agents RAG': 0.4191, 'Machine Learning': 0.5485, 'MLOps / Deploiement': 0.4762, 'NLP / Traitement du langage': 0.4396, 'No-code / Low-code': 0.4216, 'Prompt Engineering': 0.3866, 'Python': 0.5139, 'Reinforcement Learning': 0.424, 'Series temporelles': 0.4475, 'SQL / Data Engineering': 0.5014, 'Visualisation': 0.5287}"
"[TITRE] Fullstack et Lead IA - Architecte en Intelligence Artificielle | [SECTEUR] Numérique & Informatique | [ORGANISME] JEDHA | [CERTIFICATION] RNCP | [NIVEAU] BAC+5 : grade master, DEA, DESS, ingén","['Gestion de projet IA', 'IA Generative', 'LangChain / Agents RAG', 'MLOps / Deploiement']","['Big Data', 'Data Engineering', 'Data Science', 'Machine Learning', 'MLOps / Deploiement', 'Python', 'SQL / Data Engineering', 'Visualisation']","['Big Data', 'Data Engineering', 'Data Science', 'Machine Learning', 'Python', 'SQL / Data Engineering', 'Visualisation']","['Gestion de projet IA', 'IA Generative', 'LangChain / Agents RAG']",['MLOps / Deploiement'],"{'Automatisation': 0.4706, 'Big Data': 0.5965, 'Computer Vision': 0.5457, 'Data Engineering': 0.558, 'Data Science': 0.6081, 'Deep Learning': 0.5632, 'Ethique IA & RGPD': 0.3934, 'Gestion de projet IA': 0.382, 'IA Generative': 0.3884, 'LangChain / Agents RAG': 0.5003, 'Machine Learning': 0.5899, 'MLOps / Deploiement': 0.4918, 'NLP / Traitement du langage': 0.5075, 'No-code / Low-code': 0.4284, 'Prompt Engineering': 0.3815, 'Python': 0.6353, 'Reinforcement Learning': 0.4815, 'Series temporelles': 0.5179, 'SQL / Data Engineering': 0.587, 'Visualisation': 0.5615}"
[TITRE] BUREAUTIQUE- EXCEL niveau EXPERT | [SECTEUR] Numérique & Informatique | [ORGANISME] ACKWARE | [CERTIFICATION] RS | [NIVEAU] nan | [ROME] nan | [TAGS] Big-Data | RS | Visualisation | niveau-exp,"['Big Data', 'Visualisation']","['Big Data', 'Data Engineering', 'Data Science', 'Machine Learning', 'Python', 'Visualisation']","['Data Engineering', 'Data Science', 'Machine Learning', 'Python']",[],"['Big Data', 'Visualisation']","{'Automatisation': 0.4458, 'Big Data': 0.6514, 'Computer Vision': 0.508, 'Data Engineering': 0.5756, 'Data Science': 0.6488, 'Deep Learning': 0.5457, 'Ethique IA & RGPD': 0.391, 'Gestion de projet IA': 0.3893, 'IA Generative': 0.3935, 'LangChain / Agents RAG': 0.4364, 'Machine Learning': 0.5659, 'MLOps / Deploiement': 0.4731, 'NLP / Traitement du langage': 0.4566, 'No-code / Low-code': 0.4281, 'Prompt Engineering': 0.3794, 'Python': 0.5678, 'Reinforcement Learning': 0.4452, 'Series temporelles': 0.4717, 'SQL / Data Engineering': 0.5415, 'Visualisation': 0.5594}"
"[TITRE] Executive MBA Finance de marché et gestion des risques | [SECTEUR] Banque, Finance & Assurance | [ORGANISME] ECOLE SUP LIBRE SCIENC COM APPLIQUEES | [CERTIFICATION] RNCP | [NIVEAU] BAC+5 : gra","['Ethique IA & RGPD', 'Machine Learning']",[],[],"['Ethique IA & RGPD', 'Machine Learning']",[],"{'Automatisation': 0.4373, 'Big Data': 0.5198, 'Computer Vision': 0.4215, 'Data Engineering': 0.4672, 'Data Science': 0.4896, 'Deep Learning': 0.5679, 'Ethique IA & RGPD': 0.5356, 'Gestion de projet IA': 0.4997, 'IA Generative': 0.476, 'LangChain / Agents RAG': 0.3931, 'Machine Learning': 0.5301, 'MLOps / Deploiement': 0.4444, 'NLP / Traitement du langage': 0.4154, 'No-code / Low-code': 0.3928, 'Prompt Engineering': 0.4373, 'Python': 0.4271, 'Reinforcement Learning': 0.4504, 'Series temporelles': 0.3695, 'SQL / Data Engineering': 0.3806, 'Visualisation': 0.4041}"
"[TITRE] Python Fundamentals for Data Science | [SECTEUR] Numérique & Informatique | [ORGANISME] ADG | [CERTIFICATION] RNCP | [NIVEAU] BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) | [ROME] ","['Data Science', 'Python', 'Visualisation']","['Big Data', 'Data Engineering', 'Data Science', 'Machine Learning', 'MLOps / Deploiement', 'Python', 'SQL / Data Engineering', 'Visualisation']","['Big Data', 'Data Engineering', 'Machine Learning', 'MLOps / Deploiement', 'SQL / Data Engineering']",[],"['Data Science', 'Python', 'Visualisation']","{'Automatisation': 0.4706, 'Big Data': 0.5978, 'Computer Vision': 0.5565, 'Data Engineering': 0.56, 'Data Science': 0.6189, 'Deep Learning': 0.561, 'Ethique IA & RGPD': 0.3902, 'Gestion de projet IA': 0.3789, 'IA Generative': 0.3815, 'LangChain / Agents RAG': 0.5089, 'Machine Learning': 0.5951, 'MLOps / Deploiement': 0.4981, 'NLP / Traitement du langage': 0.5132, 'No-code / Low-code': 0.4349, 'Prompt Engineering': 0.3806, 'Python': 0.6498, 'Reinforcement Learning': 0.4985, 'Series temporelles': 0.5296, 'SQL / Data Engineering': 0.5897, 'Visualisation': 0.5703}"
[TITRE] Utiliser l'IA pour le scénario | [SECTEUR] Numérique & Informatique | [ORGANISME] THE MEDIA FACULTY 2 | [CERTIFICATION] RS | [NIVEAU] nan | [ROME] nan | [TAGS] IA-Générative | Machine-Learning,"['IA Generative', 'Machine Learning']",[],[],"['IA Generative', 'Machine Learning']",[],"{'Automatisation': 0.4889, 'Big Data': 0.4729, 'Computer Vision': 0.4601, 'Data Engineering': 0.4416, 'Data Science': 0.4667, 'Deep Learning': 0.5625, 'Ethique IA & RGPD': 0.4826, 'Gestion de projet IA': 0.4673, 'IA Generative': 0.4957, 'LangChain / Agents RAG': 0.3888, 'Machine Learning': 0.5446, 'MLOps / Deploiement': 0.4168, 'NLP / Traitement du langage': 0.4331, 'No-code / Low-code': 0.4052, 'Prompt Engineering': 0.4467, 'Python': 0.479, 'Reinforcement Learning': 0.4682, 'Series temporelles': 0.3809, 'SQL / Data Engineering': 0.3904, 'Visualisation': 0.3942}"
[TITRE] NEOMA - Certificat Executive Generative AI for Business (PARTENARIAT JEDHA) | [SECTEUR] Numérique & Informatique | [ORGANISME] NEOMA BUSINESS SCHOOL | [CERTIFICATION] RNCP | [NIVEAU] BAC+5 : g,"['Ethique IA & RGPD', 'Gestion de projet IA', 'IA Generative']",['IA Generative'],[],"['Ethique IA & RGPD', 'Gestion de projet IA']",['IA Generative'],"{'Automatisation': 0.4504, 'Big Data': 0.4122, 'Computer Vision': 0.3257, 'Data Engineering': 0.4372, 'Data Science': 0.4237, 'Deep Learning': 0.4178, 'Ethique IA & RGPD': 0.5412, 'Gestion de projet IA': 0.5686, 'IA Generative': 0.6007, 'LangChain / Agents RAG': 0.3942, 'Machine Learning': 0.3985, 'MLOps / Deploiement': 0.4157, 'NLP / Traitement du langage': 0.3904, 'No-code / Low-code': 0.4957, 'Prompt Engineering': 0.542, 'Python': 0.3675, 'Reinforcement Learning': 0.3413, 'Series temporelles': 0.3501, 'SQL / Data Engineering': 0.3508, 'Visualisation': 0.3905}"
"[TITRE] Intelligence artificielle et données - RNCP38161BC01 | [SECTEUR] Numérique & Informatique | [ORGANISME] UNIVERSITE DE MONTPELLIER | [CERTIFICATION] RNCP | [NIVEAU] BAC+5 : grade master, DEA, D",['IA Generative'],[],[],['IA Generative'],[],"{'Automatisation': 0.4623, 'Big Data': 0.4255, 'Computer Vision': 0.3345, 'Data Engineering': 0.4245, 'Data Science': 0.4287, 'Deep Learning': 0.432, 'Ethique IA & RGPD': 0.5374, 'Gestion de projet IA': 0.5547, 'IA Generative': 0.5903, 'LangChain / Agents RAG': 0.36, 'Machine Learning': 0.4146, 'MLOps / Deploiement': 0.4008, 'NLP / Traitement du langage': 0.3741, 'No-code / Low-code': 0.4439, 'Prompt Engineering': 0.4806, 'Python': 0.3771, 'Reinforcement Learning': 0.3413, 'Series temporelles': 0.3332, 'SQL / Data Engineering': 0.3421, 'Visualisation': 0.3702}"
[TITRE] Master Bio-informatique - Parcours Informatique pour la biologie et la santé (IBiSa) 2ème année | [SECTEUR] Numérique & Informatique | [ORGANISME] UNIVERSITE DE RENNES | [CERTIFICATION] RNCP |,['Big Data'],"['Big Data', 'Data Engineering', 'Data Science', 'Machine Learning', 'Python', 'Visualisation']","['Data Engineering', 'Data Science', 'Machine Learning', 'Python', 'Visualisation']",[],['Big Data'],"{'Automatisation': 0.4583, 'Big Data': 0.6135, 'Computer Vision': 0.5257, 'Data Engineering': 0.5656, 'Data Science': 0.6325, 'Deep Learning': 0.5476, 'Ethique IA & RGPD': 0.3874, 'Gestion de projet IA': 0.384, 'IA Generative': 0.3855, 'LangChain / Agents RAG': 0.4822, 'Machine Learning': 0.5838, 'MLOps / Deploiement': 0.479, 'NLP / Traitement du langage': 0.4861, 'No-code / Low-code': 0.4303, 'Prompt Engineering': 0.3774, 'Python': 0.6189, 'Reinforcement Learning': 0.4686, 'Series temporelles': 0.505, 'SQL / Data Engineering': 0.5697, 'Visualisation': 0.5626}"
"[TITRE] Data Analyst - RNCP Niveau 6 | [SECTEUR] Numérique & Informatique | [ORGANISME] IRONHACK FRANCE | [CERTIFICATION] RNCP | [NIVEAU] BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) | [ROME] M","['Data Science', 'IA Generative', 'Python', 'SQL / Data Engineering']","['Data Engineering', 'Data Science', 'LangChain / Agents RAG', 'Machine Learning', 'Python', 'SQL / Data Engineering', 'Visualisation']","['Data Engineering', 'LangChain / Agents RAG', 'Machine Learning', 'Visualisation']",['IA Generative'],"['Data Science', 'Python', 'SQL / Data Engineering']","{'Automatisation': 0.4778, 'Big Data': 0.5702, 'Computer Vision': 0.5466, 'Data Engineering': 0.5441, 'Data Science': 0.5954, 'Deep Learning': 0.5379, 'Ethique IA & RGPD': 0.403, 'Gestion de projet IA': 0.3988, 'IA Generative': 0.4033, 'LangChain / Agents RAG': 0.5104, 'Machine Learning': 0.5803, 'MLOps / Deploiement': 0.4849, 'NLP / Traitement du langage': 0.5026, 'No-code / Low-code': 0.4619, 'Prompt Engineering': 0.406, 'Python': 0.6474, 'Reinforcement Learning': 0.4775, 'Series temporelles': 0.5211, 'SQL / Data Engineering': 0.5937, 'Visualisation': 0.5679}"
"[TITRE] Bachelor IT - Développeur en intelligence artificielle & data | [SECTEUR] Numérique & Informatique | [ORGANISME] LA PLATEFORME FORMATION | [CERTIFICATION] RNCP | [NIVEAU] BAC+3 ou 4 : licence,","['Automatisation', 'Big Data', 'Data Engineering', 'Deep Learning']","['Big Data', 'Data Engineering', 'Machine Learning']",['Machine Learning'],"['Automatisation', 'Deep Learning']","['Big Data', 'Data Engineering']","{'Automatisation': 0.4674, 'Big Data': 0.6028, 'Computer Vision': 0.5261, 'Data Engineering': 0.5366, 'Data Science': 0.5892, 'Deep Learning': 0.6213, 'Ethique IA & RGPD': 0.4048, 'Gestion de projet IA': 0.4004, 'IA Generative': 0.3953, 'LangChain / Agents RAG': 0.424, 'Machine Learning': 0.6006, 'MLOps / Deploiement': 0.4778, 'NLP / Traitement du langage': 0.4721, 'No-code / Low-code': 0.3807, 'Prompt Engineering': 0.3738, 'Python': 0.5406, 'Reinforcement Learning': 0.5213, 'Series temporelles': 0.4442, 'SQL / Data Engineering': 0.4819, 'Visualisation': 0.4902}"
[TITRE] Traitement des données en intelligence artificielle - Bloc 1 | [SECTEUR] Numérique & Informatique | [ORGANISME] GRETA CENTRE-VAL DE LOIRE | [CERTIFICATION] RNCP | [NIVEAU] BAC+3 ou 4 : licence,"['Big Data', 'SQL / Data Engineering']","['Big Data', 'Data Engineering', 'Data Science', 'Machine Learning', 'Python', 'SQL / Data Engineering', 'Visualisation']","['Data Engineering', 'Data Science', 'Machine Learning', 'Python', 'Visualisation']",[],"['Big Data', 'SQL / Data Engineering']","{'Automatisation': 0.442, 'Big Data': 0.6463, 'Computer Vision': 0.5195, 'Data Engineering': 0.5812, 'Data Science': 0.6485, 'Deep Learning': 0.5615, 'Ethique IA & RGPD': 0.3907, 'Gestion de projet IA': 0.3867, 'IA Generative': 0.3837, 'LangChain / Agents RAG': 0.4621, 'Machine Learning': 0.5889, 'MLOps / Deploiement': 0.489, 'NLP / Traitement du langage': 0.4726, 'No-code / Low-code': 0.4311, 'Prompt Engineering': 0.3815, 'Python': 0.5848, 'Reinforcement Learning': 0.4704, 'Series temporelles': 0.4952, 'SQL / Data Engineering': 0.5781, 'Visualisation': 0.5675}"
[TITRE] EXCEL PRO – Maîtrise des fonctionnalités avancées | [SECTEUR] Numérique & Informatique | [ORGANISME] CRIR | [CERTIFICATION] RS | [NIVEAU] nan | [ROME] nan | [TAGS] RS | Visualisation | niveau-,['Visualisation'],"['Data Engineering', 'Python']","['Data Engineering', 'Python']",['Visualisation'],[],"{'Automatisation': 0.496, 'Big Data': 0.5448, 'Computer Vision': 0.4947, 'Data Engineering': 0.5148, 'Data Science': 0.5877, 'Deep Learning': 0.5086, 'Ethique IA & RGPD': 0.4065, 'Gestion de projet IA': 0.4137, 'IA Generative': 0.4391, 'LangChain / Agents RAG': 0.4103, 'Machine Learning': 0.5407, 'MLOps / Deploiement': 0.4459, 'NLP / Traitement du langage': 0.4521, 'No-code / Low-code': 0.4501, 'Prompt Engineering': 0.3988, 'Python': 0.5806, 'Reinforcement Learning': 0.4128, 'Series temporelles': 0.4556, 'SQL / Data Engineering': 0.5059, 'Visualisation': 0.519}"
